time,droneId,x,y,vx,vy
9.12,2,59.6204,61.1309,0.501139,-2.2259
9.12,3,60.1757,50.0766,-0.286321,-1.61549
9.13,0,54.5475,58.0122,0.400875,-0.427982
9.13,1,65.2482,58.1138,-0.213167,0.0592825
9.13,2,59.6253,61.1091,0.496644,-2.18371
9.13,3,60.1729,50.0609,-0.283588,-1.57641
9.14,0,54.5515,58.008,0.397874,-0.414895
9.14,1,65.2461,58.1145,-0.211602,0.0661159
9.14,2,59.6303,61.0877,0.492183,-2.14194
9.14,3,60.1701,50.0455,-0.280877,-1.53774
9.15,0,54.5554,58.004,0.394894,-0.401949
9.15,1,65.244,58.1152,-0.210047,0.0728646
9.15,2,59.6351,61.0667,0.487756,-2.10059
9.15,3,60.1673,50.0305,-0.278187,-1.49947
9.16,0,54.5593,58.0001,0.391933,-0.389141
9.16,1,65.2419,58.116,-0.208503,0.0795294
9.16,2,59.64,61.0461,0.483362,-2.05965
9.16,3,60.1646,50.0159,-0.275518,-1.4616
9.17,0,54.5632,57.9964,0.388993,-0.376472
9.17,1,65.2398,58.1169,-0.206968,0.086111
9.17,2,59.6448,61.0259,0.479002,-2.01912
9.17,3,60.1618,50.0016,-0.27287,-1.42412
9.18,0,54.5671,57.9927,0.386072,-0.36394
9.18,1,65.2378,58.1178,-0.205444,0.0926103
9.18,2,59.6495,61.0061,0.474675,-1.97899
9.18,3,60.1591,49.9878,-0.270243,-1.38704
9.19,0,54.5709,57.9892,0.383171,-0.351544
9.19,1,65.2357,58.1188,-0.203929,0.0990278
9.19,2,59.6542,60.9867,0.470381,-1.93927
9.19,3,60.1564,49.9743,-0.267636,-1.35034
9.2,0,54.5747,57.9858,0.380289,-0.339282
9.2,1,65.2337,58.1198,-0.202425,0.105364
9.2,2,59.6589,60.9677,0.466119,-1.89995
9.2,3,60.1538,49.9611,-0.26505,-1.31404
9.21,0,54.5785,57.9826,0.377427,-0.327154
9.21,1,65.2317,58.1209,-0.200931,0.111621
9.21,2,59.6635,60.9491,0.46189,-1.86102
9.21,3,60.1512,49.9483,-0.262485,-1.27811
9.22,0,54.5822,57.9794,0.374584,-0.315158
9.22,1,65.2297,58.1221,-0.199446,0.117797
9.22,2,59.6681,60.9309,0.457694,-1.82248
9.22,3,60.1486,49.9359,-0.25994,-1.24257
9.23,0,54.586,57.9764,0.37176,-0.303294
9.23,1,65.2277,58.1234,-0.197972,0.123895
9.23,2,59.6726,60.913,0.453529,-1.78433
9.23,3,60.146,49.9238,-0.257415,-1.2074
9.24,0,54.5896,57.9735,0.368955,-0.29156
9.24,1,65.2257,58.1247,-0.196507,0.129915
9.24,2,59.6771,60.8956,0.449396,-1.74658
9.24,3,60.1434,49.9121,-0.25491,-1.17261
9.25,0,54.5933,57.9707,0.366169,-0.279955
9.25,1,65.2238,58.126,-0.195052,0.135858
9.25,2,59.6816,60.8785,0.445295,-1.7092
9.25,3,60.1409,49.9007,-0.252425,-1.13819
9.26,0,54.5969,57.968,0.363401,-0.268478
9.26,1,65.2219,58.1274,-0.193607,0.141723
9.26,2,59.686,60.8617,0.441226,-1.6722
9.26,3,60.1384,49.8897,-0.249959,-1.10413
9.27,0,54.6006,57.9654,0.360653,-0.257128
9.27,1,65.2199,58.1289,-0.192171,0.147513
9.27,2,59.6903,60.8454,0.437187,-1.63558
9.27,3,60.1359,49.879,-0.247513,-1.07044
9.28,0,54.6041,57.9629,0.357923,-0.245904
9.28,1,65.218,58.1304,-0.190744,0.153227
9.28,2,59.6947,60.8294,0.433179,-1.59934
9.28,3,60.1335,49.8686,-0.245087,-1.03711
9.29,0,54.6077,57.9606,0.355211,-0.234805
9.29,1,65.2161,58.132,-0.189328,0.158866
9.29,2,59.699,60.8138,0.429203,-1.56346
9.29,3,60.1311,49.8586,-0.24268,-1.00414
9.3,0,54.6112,57.9584,0.352518,-0.22383
9.3,1,65.2143,58.1337,-0.18792,0.164432
9.3,2,59.7032,60.7985,0.425256,-1.52796
9.3,3,60.1287,49.8489,-0.240292,-0.971525
9.31,0,54.6147,57.9562,0.349843,-0.212977
9.31,1,65.2124,58.1354,-0.186522,0.169924
9.31,2,59.7074,60.7835,0.42134,-1.49281
9.31,3,60.1263,49.8395,-0.237923,-0.939262
9.32,0,54.6182,57.9542,0.347186,-0.202247
9.32,1,65.2105,58.1371,-0.185134,0.175343
9.32,2,59.7116,60.769,0.417455,-1.45803
9.32,3,60.1239,49.8304,-0.235573,-0.907348
9.33,0,54.6216,57.9523,0.344547,-0.191636
9.33,1,65.2087,58.1389,-0.183754,0.180691
9.33,2,59.7157,60.7547,0.413599,-1.42361
9.33,3,60.1216,49.8216,-0.233242,-0.875782
9.34,0,54.625,57.9505,0.341926,-0.181146
9.34,1,65.2069,58.1408,-0.182384,0.185967
9.34,2,59.7198,60.7408,0.409773,-1.38955
9.34,3,60.1193,49.8132,-0.23093,-0.844559
9.35,0,54.6284,57.9488,0.339323,-0.170774
9.35,1,65.2051,58.1427,-0.181023,0.191172
9.35,2,59.7239,60.7273,0.405976,-1.35584
9.35,3,60.117,49.8051,-0.228636,-0.813677
9.36,0,54.6318,57.9472,0.336737,-0.16052
9.36,1,65.2033,58.1447,-0.179671,0.196307
9.36,2,59.7279,60.7141,0.402209,-1.32248
9.36,3,60.1147,49.7972,-0.22636,-0.783133
9.37,0,54.6351,57.9457,0.334169,-0.150382
9.37,1,65.2015,58.1467,-0.178328,0.201373
9.37,2,59.7319,60.7012,0.398471,-1.28946
9.37,3,60.1125,49.7897,-0.224103,-0.752924
9.38,0,54.6385,57.9443,0.331618,-0.14036
9.38,1,65.1997,58.1487,-0.176994,0.206369
9.38,2,59.7358,60.6886,0.394761,-1.2568
9.38,3,60.1103,49.7825,-0.221863,-0.723048
9.39,0,54.6418,57.9429,0.329085,-0.130453
9.39,1,65.198,58.1509,-0.175669,0.211298
9.39,2,59.7398,60.6763,0.391081,-1.22447
9.39,3,60.1081,49.7755,-0.219642,-0.693501
9.4,0,54.645,57.9417,0.326569,-0.120659
9.4,1,65.1962,58.153,-0.174353,0.216159
9.4,2,59.7436,60.6644,0.387429,-1.19248
9.4,3,60.1059,49.7689,-0.217439,-0.664281
9.41,0,54.6483,57.9406,0.32407,-0.110978
9.41,1,65.1945,58.1552,-0.173045,0.220953
9.41,2,59.7475,60.6528,0.383805,-1.16083
9.41,3,60.1038,49.7625,-0.215253,-0.635386
9.42,0,54.6515,57.9396,0.321588,-0.101409
9.42,1,65.1928,58.1575,-0.171747,0.225681
9.42,2,59.7513,60.6415,0.38021,-1.12951
9.42,3,60.1016,49.7565,-0.213085,-0.606811
9.43,0,54.6547,57.9387,0.319123,-0.0919508
9.43,1,65.1911,58.1598,-0.170457,0.230342
9.43,2,59.755,60.6305,0.376642,-1.09852
9.43,3,60.0995,49.7507,-0.210935,-0.578555
9.44,0,54.6578,57.9379,0.316675,-0.0826022
9.44,1,65.1894,58.1621,-0.169176,0.234939
9.44,2,59.7588,60.6199,0.373102,-1.06786
9.44,3,60.0974,49.7452,-0.208802,-0.550615
9.45,0,54.661,57.9371,0.314244,-0.0733625
9.45,1,65.1877,58.1645,-0.167903,0.239471
9.45,2,59.7625,60.6095,0.36959,-1.03753
9.45,3,60.0954,49.7399,-0.206686,-0.522989
9.46,0,54.6641,57.9365,0.311829,-0.0642307
9.46,1,65.186,58.167,-0.166639,0.24394
9.46,2,59.7661,60.5994,0.366105,-1.00751
9.46,3,60.0933,49.735,-0.204587,-0.495673
9.47,0,54.6672,57.9359,0.309431,-0.0552059
9.47,1,65.1844,58.1695,-0.165384,0.248344
9.47,2,59.7698,60.5896,0.362647,-0.977821
9.47,3,60.0913,49.7303,-0.202505,-0.468664
9.48,0,54.6703,57.9355,0.307049,-0.0462872
9.48,1,65.1827,58.172,-0.164136,0.252686
9.48,2,59.7733,60.5801,0.359216,-0.948445
9.48,3,60.0893,49.7259,-0.20044,-0.441962
9.49,0,54.6733,57.9351,0.304683,-0.0374737
9.49,1,65.1811,58.1746,-0.162898,0.256966
9.49,2,59.7769,60.5709,0.355812,-0.919385
9.49,3,60.0873,49.7217,-0.198392,-0.415562
9.5,0,54.6763,57.9348,0.302334,-0.0287644
9.5,1,65.1795,58.1772,-0.161667,0.261184
9.5,2,59.7804,60.562,0.352435,-0.890636
9.5,3,60.0853,49.7178,-0.196361,-0.389462
9.51,0,54.6793,57.9346,0.3,-0.0201585
9.51,1,65.1779,58.1798,-0.160445,0.265341
9.51,2,59.7839,60.5534,0.349084,-0.862196
9.51,3,60.0834,49.7142,-0.194346,-0.36366
9.52,0,54.6823,57.9345,0.297683,-0.0116551
9.52,1,65.1763,58.1825,-0.159232,0.269438
9.52,2,59.7874,60.5451,0.345759,-0.834064
9.52,3,60.0815,49.7108,-0.192347,-0.338152
9.53,0,54.6853,57.9345,0.295382,-0.00325324
9.53,1,65.1747,58.1853,-0.158026,0.273475
9.53,2,59.7908,60.537,0.342461,-0.806235
9.53,3,60.0796,49.7077,-0.190365,-0.312938
9.54,0,54.6882,57.9345,0.293096,0.00504793
9.54,1,65.1731,58.188,-0.156829,0.277452
9.54,2,59.7942,60.5292,0.339188,-0.778708
9.54,3,60.0777,49.7048,-0.188399,-0.288013
9.55,0,54.6911,57.9347,0.290826,0.0132493
9.55,1,65.1716,58.1908,-0.155639,0.281371
9.55,2,59.7976,60.5217,0.335941,-0.751481
9.55,3,60.0758,49.7022,-0.186449,-0.263376
9.56,0,54.694,57.9349,0.288572,0.0213517
9.56,1,65.17,58.1937,-0.154458,0.285231
9.56,2,59.8009,60.5145,0.33272,-0.72455
9.56,3,60.074,49.6998,-0.184514,-0.239024
9.57,0,54.6968,57.9352,0.286333,0.029356
9.57,1,65.1685,58.1966,-0.153285,0.289033
9.57,2,59.8042,60.5075,0.329523,-0.697913
9.57,3,60.0721,49.6976,-0.182596,-0.214955
9.58,0,54.6997,57.9355,0.28411,0.0372631
9.58,1,65.167,58.1995,-0.152119,0.292778
9.58,2,59.8074,60.5008,0.326352,-0.671568
9.58,3,60.0703,49.6957,-0.180694,-0.191166
9.59,0,54.7025,57.936,0.281902,0.0450738
9.59,1,65.1655,58.2025,-0.150962,0.296467
9.59,2,59.8107,60.4943,0.323206,-0.645512
9.59,3,60.0686,49.694,-0.178807,-0.167655
9.6,0,54.7053,57.9365,0.279709,0.052789
9.6,1,65.164,58.2055,-0.149812,0.3001
9.6,2,59.8139,60.4881,0.320085,-0.619744
9.6,3,60.0668,49.6926,-0.176935,-0.144419
9.61,0,54.7081,57.9371,0.277531,0.0604095
9.61,1,65.1625,58.2085,-0.14867,0.303676
9.61,2,59.817,60.4822,0.316989,-0.594259
9.61,3,60.065,49.6914,-0.175079,-0.121457
9.62,0,54.7108,57.9378,0.275368,0.0679361
9.62,1,65.161,58.2116,-0.147536,0.307198
9.62,2,59.8202,60.4765,0.313917,-0.569057
9.62,3,60.0633,49.6904,-0.173238,-0.0987648
9.63,0,54.7136,57.9385,0.273221,0.0753697
9.63,1,65.1596,58.2147,-0.14641,0.310666
9.63,2,59.8233,60.471,0.310869,-0.544134
9.63,3,60.0616,49.6896,-0.171413,-0.0763412
9.64,0,54.7163,57.9394,0.271088,0.0827111
9.64,1,65.1581,58.2178,-0.145291,0.314079
9.64,2,59.8264,60.4659,0.307845,-0.519489
9.64,3,60.0599,49.6891,-0.169602,-0.0541837
9.65,0,54.719,57.9403,0.268969,0.089961
9.65,1,65.1567,58.221,-0.14418,0.317439
9.65,2,59.8294,60.4609,0.304846,-0.495118
9.65,3,60.0582,49.6888,-0.167806,-0.0322898
9.66,0,54.7216,57.9412,0.266866,0.0971204
9.66,1,65.1552,58.2242,-0.143077,0.320745
9.66,2,59.8324,60.4562,0.30187,-0.47102
9.66,3,60.0566,49.6887,-0.166026,-0.0106574
9.67,0,54.7243,57.9423,0.264777,0.10419
9.67,1,65.1538,58.2275,-0.141981,0.323999
9.67,2,59.8354,60.4517,0.298918,-0.447193
9.67,3,60.0549,49.6888,-0.164259,0.0107159
9.68,0,54.7269,57.9434,0.262703,0.111171
9.68,1,65.1524,58.2307,-0.140892,0.327202
9.68,2,59.8384,60.4475,0.295989,-0.423633
9.68,3,60.0533,49.6891,-0.162508,0.0318322
9.69,0,54.7295,57.9446,0.260643,0.118063
9.69,1,65.151,58.234,-0.139811,0.330352
9.69,2,59.8413,60.4435,0.293084,-0.40034
9.69,3,60.0517,49.6896,-0.160771,0.0526939
9.7,0,54.7321,57.9458,0.258597,0.124868
9.7,1,65.1496,58.2374,-0.138737,0.333452
9.7,2,59.8442,60.4397,0.290201,-0.37731
9.7,3,60.0501,49.6903,-0.159049,0.0733031
9.71,0,54.7347,57.9471,0.256565,0.131586
9.71,1,65.1482,58.2407,-0.137671,0.336501
9.71,2,59.8471,60.4362,0.287342,-0.354541
9.71,3,60.0485,49.6913,-0.15734,0.0936621
9.72,0,54.7372,57.9485,0.254548,0.138219
9.72,1,65.1469,58.2441,-0.136612,0.3395
9.72,2,59.8499,60.4328,0.284506,-0.332031
9.72,3,60.047,49.6924,-0.155646,0.113773
9.73,0,54.7397,57.95,0.252544,0.144766
9.73,1,65.1455,58.2475,-0.13556,0.34245
9.73,2,59.8528,60.4297,0.281692,-0.309778
9.73,3,60.0454,49.6938,-0.153966,0.133638
9.74,0,54.7422,57.9515,0.250555,0.151229
9.74,1,65.1442,58.251,-0.134515,0.34535
9.74,2,59.8555,60.4269,0.278901,-0.287779
9.74,3,60.0439,49.6953,-0.1523,0.153259
9.75,0,54.7447,57.9531,0.248579,0.157608
9.75,1,65.1428,58.2545,-0.133478,0.348202
9.75,2,59.8583,60.4242,0.276132,-0.266033
9.75,3,60.0424,49.697,-0.150648,0.172639
9.76,0,54.7472,57.9547,0.246617,0.163904
9.76,1,65.1415,58.258,-0.132447,0.351005
9.76,2,59.861,60.4218,0.273385,-0.244538
9.76,3,60.0409,49.6989,-0.14901,0.191779
9.77,0,54.7496,57.9564,0.244669,0.170119
9.77,1,65.1402,58.2615,-0.131424,0.353761
9.77,2,59.8637,60.4195,0.27066,-0.22329
9.77,3,60.0394,49.701,-0.147386,0.210682
9.78,0,54.7521,57.9582,0.242735,0.176252
9.78,1,65.1389,58.2651,-0.130408,0.35647
9.78,2,59.8664,60.4175,0.267957,-0.202289
9.78,3,60.038,49.7033,-0.145775,0.22935
9.79,0,54.7545,57.96,0.240813,0.182304
9.79,1,65.1376,58.2687,-0.129399,0.359132
9.79,2,59.8691,60.4157,0.265276,-0.181532
9.79,3,60.0365,49.7058,-0.144177,0.247785
9.8,0,54.7569,57.9619,0.238906,0.188276
9.8,1,65.1363,58.2723,-0.128396,0.361748
9.8,2,59.8717,60.4141,0.262616,-0.161016
9.8,3,60.0351,49.7085,-0.142593,0.265988
9.81,0,54.7592,57.9638,0.237011,0.19417
9.81,1,65.135,58.2759,-0.127401,0.364318
9.81,2,59.8743,60.4127,0.259978,-0.14074
9.81,3,60.0337,49.7113,-0.141023,0.283962
9.82,0,54.7616,57.9658,0.23513,0.199984
9.82,1,65.1338,58.2796,-0.126412,0.366842
9.82,2,59.8769,60.4115,0.257361,-0.120702
9.82,3,60.0323,49.7143,-0.139465,0.301709
9.83,0,54.7639,57.9679,0.233262,0.205721
9.83,1,65.1325,58.2833,-0.12543,0.369321
9.83,2,59.8794,60.4105,0.254765,-0.100899
9.83,3,60.0309,49.7175,-0.137921,0.319232
9.84,0,54.7662,57.97,0.231408,0.211381
9.84,1,65.1313,58.287,-0.124455,0.371756
9.84,2,59.8819,60.4096,0.252191,-0.0813303
9.84,3,60.0296,49.7209,-0.136389,0.336531
9.85,0,54.7685,57.9722,0.229566,0.216965
9.85,1,65.13,58.2908,-0.123487,0.374147
9.85,2,59.8844,60.409,0.249636,-0.0619929
9.85,3,60.0282,49.7244,-0.134871,0.353609
9.86,0,54.7708,57.9744,0.227737,0.222473
9.86,1,65.1288,58.2945,-0.122525,0.376494
9.86,2,59.8869,60.4086,0.247103,-0.0428851
9.86,3,60.0269,49.7281,-0.133365,0.370468
9.87,0,54.7731,57.9767,0.225921,0.227905
9.87,1,65.1276,58.2983,-0.12157,0.378798
9.87,2,59.8894,60.4084,0.24459,-0.0240048
9.87,3,60.0255,49.732,-0.131872,0.38711
9.88,0,54.7753,57.979,0.224117,0.233264
9.88,1,65.1264,58.3021,-0.120622,0.381059
9.88,2,59.8918,60.4083,0.242098,-0.00535014
9.88,3,60.0242,49.736,-0.130392,0.403536
9.89,0,54.7775,57.9814,0.222327,0.238549
9.89,1,65.1252,58.306,-0.11968,0.383278
9.89,2,59.8942,60.4084,0.239625,0.0130809
9.89,3,60.023,49.7402,-0.128924,0.41975
9.9,0,54.7797,57.9838,0.220549,0.243761
9.9,1,65.124,58.3098,-0.118745,0.385455
9.9,2,59.8965,60.4087,0.237173,0.0312902
9.9,3,60.0217,49.7446,-0.127469,0.435752
9.91,0,54.7819,57.9863,0.218783,0.2489
9.91,1,65.1228,58.3137,-0.117816,0.38759
9.91,2,59.8989,60.4092,0.234741,0.0492797
9.91,3,60.0204,49.7491,-0.126026,0.451545
9.92,0,54.7841,57.9888,0.21703,0.253968
9.92,1,65.1217,58.3176,-0.116893,0.389684
9.92,2,59.9012,60.4099,0.232328,0.0670515
9.92,3,60.0192,49.7538,-0.124595,0.46713
9.93,0,54.7862,57.9914,0.215289,0.258965
9.93,1,65.1205,58.3215,-0.115977,0.391738
9.93,2,59.9035,60.4107,0.229936,0.0846072
9.93,3,60.0179,49.7586,-0.123177,0.482509
9.94,0,54.7884,57.9941,0.213561,0.263892
9.94,1,65.1194,58.3254,-0.115068,0.393751
9.94,2,59.9058,60.4118,0.227562,0.101949
9.94,3,60.0167,49.7636,-0.121771,0.497685
9.95,0,54.7905,57.9968,0.211845,0.268749
9.95,1,65.1182,58.3294,-0.114164,0.395724
9.95,2,59.908,60.413,0.225208,0.119078
9.95,3,60.0155,49.7687,-0.120376,0.512658
9.96,0,54.7926,57.9995,0.210141,0.273537
9.96,1,65.1171,58.3334,-0.113267,0.397658
9.96,2,59.9103,60.4143,0.222874,0.135998
9.96,3,60.0143,49.774,-0.118994,0.527431
9.97,0,54.7947,58.0023,0.208448,0.278257
9.97,1,65.116,58.3374,-0.112376,0.399552
9.97,2,59.9125,60.4158,0.220558,0.152708
9.97,3,60.0132,49.7794,-0.117623,0.542006
9.98,0,54.7968,58.0051,0.206768,0.282908
9.98,1,65.1148,58.3414,-0.111492,0.401408
9.98,2,59.9147,60.4175,0.218262,0.169213
9.98,3,60.012,49.785,-0.116264,0.556385
9.99,0,54.7988,58.008,0.2051,0.287493
9.99,1,65.1137,58.3454,-0.110613,0.403226
9.99,2,59.9168,60.4194,0.215984,0.185512
9.99,3,60.0108,49.7907,-0.114917,0.570568
10,0,54.8008,58.0109,0.203444,0.292011
10,1,65.1126,58.3495,-0.109741,0.405005
10,2,59.919,60.4214,0.213725,0.201608
10,3,60.0097,49.7965,-0.113582,0.584559
10.01,0,54.8029,58.0139,0.201799,0.296463
10.01,1,65.1116,58.3535,-0.108874,0.406747
10.01,2,59.9211,60.4236,0.211484,0.217503
10.01,3,60.0086,49.8025,-0.112257,0.598358
